Date,BMV:ALFAA,BMV:ALPEKA,BMV:ALSEA,BMV:AMXL,BMV:AC,BMV:ASURB,BMV:GFREGIOO,BMV:BIMBOA,BMV:BOLSAA,BMV:CEMEXCPO,BMV:KOFL,BMV:LIVEPOLC-1,BMV:ELEKTRA,BMV:GFNORTEO,BMV:FEMSAUBD,BMV:LABB,BMV:GENTERA,BMV:GMEXICOB,BMV:GRUMAB,BMV:GAPB,BMV:GCARSOA1,BMV:GFINBURO,BMV:SANMEXB,BMV:LALAB,BMV:TLEVISACPO,BMV:IENOVA,BMV:KIMBERA,BMV:MEXCHEM,BMV:NEMAKA,BMV:OHLMEX,BMV:OMAB,BMV:PE&OLES,BMV:PINFRA,BMV:VOLARA,BMV:WALMEX
2010-01-26,8.54,,10.0,14.1,41.3,65.49,,21.78,16.86,13.82,74.24,,613.46,43.41,54.25,14.98,,28.3,27.4,41.1,40.52,20.07,13.0,,50.55,,19.5,27.62,,,18.96,257.52,28.0,,58.15
2010-01-27,8.56,,10.2,14.12,41.14,63.86,,22.3,17.24,12.88,76.3,60.5,609.98,41.87,54.15,14.85,,28.1,27.9,41.15,44.8,21.08,13.2,,50.71,,19.19,28.0,,,18.71,252.5,27.99,,58.25
2010-01-28,8.4,,10.36,14.5,42.0,64.95,,21.46,16.58,12.26,80.5,60.5,611.16,43.25,55.17,15.0,,27.69,26.81,40.75,42.3,20.8,13.0,,51.54,,19.41,28.39,,,19.32,248.0,28.25,,59.8
2010-01-29,8.44,,10.31,14.29,42.0,68.0,,20.58,16.5,12.02,80.81,65.0,667.12,42.92,55.14,15.15,,26.55,24.86,41.14,40.5,20.0,13.8,,51.31,,19.47,28.1,,,19.61,230.0,27.5,,57.83
2010-02-02,8.55,,10.1,14.52,41.93,65.81,,21.3,16.36,12.29,80.82,61.0,678.0,45.01,55.12,15.65,,28.35,25.4,41.71,41.39,20.48,13.8,,52.25,,19.33,30.0,,,20.46,251.0,27.8,,57.7
2010-02-03,8.69,,10.44,14.88,42.0,64.79,,22.12,17.0,12.32,80.91,61.0,690.0,46.39,55.3,15.98,,27.9,25.8,43.07,42.58,20.55,13.8,,51.6,,19.55,30.25,,,20.27,254.0,28.0,,58.27
2010-02-04,8.59,,10.26,14.54,41.85,63.01,,21.88,16.54,11.82,77.6,61.0,688.25,45.36,53.47,15.66,,27.05,24.75,41.06,42.07,20.94,13.8,,49.99,,19.37,29.72,,,19.85,249.0,27.95,,56.62
2010-02-05,8.47,,10.1,14.64,40.6,62.73,,21.88,16.59,12.36,78.22,61.0,670.0,46.4,54.15,15.6,,26.9,25.15,41.45,43.62,21.5,13.8,,49.9,,19.17,29.8,,,19.84,250.0,27.7,,56.05
2010-02-08,8.65,,10.25,14.35,41.0,62.48,,21.75,16.35,12.59,78.17,61.0,664.1,45.35,54.06,15.9,,27.39,24.8,41.63,43.62,20.92,13.8,,48.5,,19.33,29.74,,,20.34,251.0,27.49,,57.3
2010-02-09,8.75,,10.2,14.42,41.58,64.24,,21.94,16.29,12.31,79.38,61.0,677.0,44.2,54.21,15.98,,27.84,25.7,42.3,42.33,20.68,13.8,,49.2,,19.48,30.46,,,20.35,255.94,27.48,,58.1
2010-02-10,8.64,,10.2,14.24,41.43,65.13,,21.75,16.29,12.43,77.35,61.0,662.0,44.03,53.84,15.83,,27.9,26.22,42.69,42.02,21.55,13.8,,49.0,,20.25,30.36,,,20.65,254.11,27.49,,57.85
2010-02-11,8.48,,10.1,14.46,41.6,65.6,,21.58,16.19,12.37,77.85,61.0,652.11,44.7,54.06,15.6,,28.85,26.75,42.8,41.7,21.35,13.8,,48.74,,20.64,30.17,,,21.09,252.0,27.5,,57.7
2010-02-12,8.6,,10.14,14.44,40.65,65.6,,22.0,16.25,12.35,76.6,61.0,653.9,45.45,53.48,15.88,,29.55,26.85,42.3,42.38,21.52,13.8,,48.23,,20.62,30.19,,,21.08,256.0,27.5,,59.35
2010-02-15,8.49,,10.0,14.49,40.64,65.7,,22.5,16.21,12.3,77.5,61.0,655.0,45.3,53.75,15.88,,29.48,26.89,42.47,41.9,21.52,13.8,,48.6,,20.67,30.12,,,21.15,257.0,26.11,,58.75
2010-02-16,8.67,,10.06,14.8,40.89,65.59,,23.74,17.12,12.52,76.7,58.0,677.0,46.5,53.56,15.96,,30.4,27.05,43.62,43.05,21.95,,,49.11,,20.6,30.49,,,21.2,266.72,28.99,,60.42
2010-02-17,8.74,,10.25,14.82,40.94,65.99,,23.54,17.09,12.54,78.87,59.0,695.0,45.6,54.12,16.24,,30.2,26.87,43.89,44.0,22.15,,,50.06,,20.67,30.8,,,21.14,269.45,29.27,,61.7
2010-02-18,8.7,,10.24,14.6,41.2,65.5,,23.88,17.75,12.25,80.35,59.0,686.0,47.87,53.93,17.0,,30.78,27.15,43.54,44.91,23.0,,,50.5,,21.17,31.39,,,21.0,276.0,29.68,,62.81
2010-02-19,8.74,,10.6,14.54,41.1,65.9,,23.75,18.15,12.5,79.98,58.0,690.0,48.6,53.71,17.3,,31.6,27.2,43.63,45.5,23.58,,,50.58,,21.43,31.5,,,20.8,276.43,29.4,,62.5
2010-02-22,8.62,,10.8,14.36,41.14,65.8,,23.55,17.81,12.6,81.5,58.0,700.0,47.9,53.9,17.32,,31.5,26.78,43.6,45.9,23.65,,,50.55,,21.05,31.5,,,21.14,273.0,29.15,,61.78
2010-02-23,8.5,,11.27,14.3,41.18,65.94,,23.72,17.5,12.35,81.36,59.0,700.0,48.0,54.26,17.22,,31.28,26.55,43.95,46.8,23.3,,,50.04,,20.53,31.19,,,21.0,275.0,29.0,,60.61
2010-02-24,8.56,,11.33,14.26,41.48,66.58,,23.61,18.22,12.22,80.54,59.0,697.75,47.78,53.65,17.6,,31.26,26.03,43.53,47.81,23.32,,,49.46,,20.83,31.2,,,20.92,268.61,28.8,,60.5
2010-02-25,8.46,,11.34,14.2,41.85,66.75,,23.45,18.85,12.2,81.71,60.0,693.85,47.5,54.33,18.65,,30.8,25.64,43.3,48.35,22.75,14.8,,48.17,,21.34,30.8,,,20.3,267.37,29.0,,61.56
2010-02-26,8.6,,11.52,14.22,41.85,68.7,,23.4,18.3,12.29,82.79,59.0,673.8,47.86,54.89,19.4,,30.4,25.1,43.6,45.5,22.0,14.8,,47.25,,22.63,29.95,,,20.3,253.0,28.75,,63.45
2010-03-01,8.66,,11.4,14.15,41.79,68.22,,24.0,18.49,12.38,84.2,60.0,675.0,48.0,55.94,19.5,,31.0,26.4,43.52,44.8,21.9,14.8,,48.8,,22.53,30.8,,,20.25,255.0,28.88,,63.9
2010-03-02,8.72,,11.5,14.3,42.06,68.26,,24.32,18.65,12.42,85.97,59.9,677.4,48.67,56.56,19.75,,31.31,25.93,43.39,45.4,22.12,14.8,,49.0,,22.5,31.26,,,19.88,260.5,28.88,,65.1
2010-03-03,8.65,,11.9,14.59,42.17,66.5,,24.4,19.55,12.88,86.75,59.0,669.12,49.3,56.97,19.48,,31.9,25.6,45.1,45.59,22.3,14.8,,49.2,,22.82,31.18,,,21.05,263.9,28.5,,64.19
2010-03-04,8.74,,11.9,14.6,42.22,67.44,,24.7,19.75,12.56,87.74,60.0,666.0,49.74,57.15,20.2,,31.83,25.16,45.75,45.5,22.42,14.8,,49.18,,22.86,30.7,,,22.7,266.9,28.75,,63.0
2010-03-05,8.77,,12.13,14.82,42.29,67.5,,24.93,19.45,12.87,88.07,60.0,661.0,49.99,57.67,20.7,,31.84,25.43,46.77,46.0,22.65,14.8,,48.9,,22.9,30.48,,,23.06,265.0,28.8,,63.35
2010-03-08,8.7,,12.14,14.91,42.0,69.16,,25.29,18.7,13.08,86.7,61.0,664.97,51.3,58.31,21.2,,32.87,25.8,47.35,45.67,22.38,14.8,,49.2,,22.97,30.9,,,23.7,265.0,28.9,,61.94
2010-03-09,8.69,,12.01,14.9,42.05,68.9,,25.5,18.34,13.16,83.54,63.0,652.0,50.4,58.0,20.64,,32.81,25.45,47.08,46.3,22.3,14.8,,49.2,,22.98,32.26,,,24.39,261.2,29.8,,61.71
2010-03-10,8.6,,12.04,15.05,42.02,69.5,,25.65,18.08,12.94,82.88,63.0,646.0,50.35,58.33,20.2,,32.38,24.9,46.75,46.54,21.88,14.8,,50.5,,22.96,32.5,,,24.1,261.0,30.0,,61.6
2010-03-11,8.64,,11.98,15.04,42.2,68.45,,25.87,18.9,13.06,82.4,61.0,645.79,50.6,58.15,20.3,,32.4,24.87,46.45,46.3,22.2,14.8,,50.75,,22.5,33.0,,,23.5,261.0,29.0,,62.0
2010-03-12,8.8,,12.1,14.95,42.26,69.77,,25.98,19.17,13.13,82.88,61.0,649.0,50.5,57.91,20.5,,31.55,24.5,46.8,46.2,22.26,14.8,,51.0,,21.9,33.5,,,23.57,256.1,29.3,,62.74
2010-03-16,8.95,,12.19,15.22,42.3,67.8,,26.0,19.73,13.12,80.2,61.0,652.95,50.73,57.78,21.8,,31.0,24.81,45.93,46.09,22.73,14.8,,51.49,,22.47,33.79,,,23.25,260.8,29.5,,62.8
2010-03-17,9.02,,12.15,15.34,42.09,66.03,,26.46,19.65,13.49,79.8,62.0,667.0,51.01,57.89,22.0,,31.15,25.59,45.67,46.47,23.0,14.8,,51.79,,22.13,33.77,,,23.05,258.97,29.1,,61.39
2010-03-18,9.36,,12.35,15.4,42.1,64.95,,26.55,19.68,13.42,79.96,61.25,667.63,51.32,58.48,21.5,,31.65,26.4,45.79,46.38,22.75,14.8,,52.18,,21.83,33.51,,,23.2,261.21,28.88,,61.95
2010-03-19,9.4,,12.5,15.4,42.18,64.44,,26.78,20.2,13.41,79.74,61.25,649.0,50.42,58.53,21.25,,31.8,26.98,45.32,46.51,22.48,14.8,,52.14,,22.3,33.8,,,23.21,262.0,28.9,,62.25
2010-03-22,9.3,,12.82,15.46,42.19,63.91,,26.84,20.21,13.63,80.35,61.25,650.49,51.46,59.0,21.45,,32.05,27.1,45.69,48.36,22.38,14.8,,52.71,,22.48,33.4,,,23.5,263.2,29.15,,62.28
2010-03-23,9.6,,13.2,15.55,42.29,62.3,,26.78,20.59,13.79,82.12,61.25,642.0,50.5,59.15,21.89,,32.71,27.57,45.63,49.27,22.08,15.75,,52.55,,22.3,34.2,,,23.65,263.5,30.0,,62.93
2010-03-24,9.63,,13.11,15.52,42.26,62.41,,25.4,20.15,13.2,83.19,61.25,632.0,51.03,59.86,21.7,,32.55,27.0,46.1,48.2,21.86,15.75,,51.8,,22.03,34.5,,,23.8,262.65,29.9,,62.9
2010-03-25,9.55,,13.1,15.5,42.19,65.37,,25.55,19.71,12.65,81.78,62.5,631.01,53.2,59.6,21.02,,32.5,27.1,46.36,47.6,22.0,15.75,,51.79,,22.4,34.8,,,23.15,264.49,30.0,,63.05
2010-03-26,9.55,,13.01,15.56,42.21,65.68,,26.62,19.69,12.65,81.33,62.5,637.84,53.31,58.49,21.37,,32.66,26.53,45.74,47.69,21.9,15.75,,51.42,,22.44,34.41,,,23.02,263.0,29.9,,62.75
2010-03-29,9.75,,13.01,15.74,42.26,67.75,,26.82,19.6,12.9,81.77,62.5,639.98,55.86,58.68,21.38,,32.75,26.5,45.95,47.5,22.29,15.75,,52.35,,22.69,35.0,,,23.0,266.27,30.1,,63.28
2010-03-30,9.76,,13.05,15.73,42.6,65.8,,27.12,19.8,12.94,83.5,64.0,634.01,54.5,58.79,21.5,,33.29,27.2,46.3,46.6,21.84,15.75,,52.25,,22.97,35.55,,,23.3,263.91,30.1,,63.1
2010-03-31,9.74,,13.45,15.58,42.62,65.43,,27.6,19.6,12.69,82.5,64.2,620.0,54.84,58.81,21.48,,33.24,27.99,45.93,47.3,21.5,15.75,,52.24,,23.3,36.35,,,23.4,264.0,31.0,,63.35
2010-04-05,10.0,,13.55,15.84,43.11,64.96,,27.25,19.85,13.33,84.01,64.0,625.0,54.8,59.36,21.32,,34.13,27.6,45.69,46.0,21.12,15.75,,53.27,,23.75,38.0,,,23.45,264.0,30.21,,63.24
2010-04-06,10.05,,13.5,15.8,43.31,64.59,,27.0,20.32,13.36,82.56,64.0,627.0,55.15,59.41,21.24,,35.65,27.5,44.54,46.94,21.7,15.75,,52.6,,23.09,38.1,,,23.35,264.2,30.88,,63.01
2010-04-07,9.86,,12.9,15.7,43.5,64.56,,26.48,20.67,12.93,82.78,64.0,631.99,53.63,59.8,21.5,,34.78,26.83,44.2,47.6,21.74,15.75,,51.99,,24.1,37.1,,,23.22,274.5,30.9,,63.85
2010-04-08,9.87,,12.81,15.37,43.48,65.05,,26.48,20.03,13.01,79.9,64.0,641.38,54.25,58.8,21.28,,34.83,26.75,43.59,48.7,22.3,15.75,,51.5,,24.18,38.05,,,23.06,278.4,31.4,,63.31
2010-04-09,10.0,,13.0,15.64,43.6,65.22,,27.38,20.58,13.28,81.46,64.0,644.0,55.28,59.34,21.42,,35.18,27.0,43.66,48.95,22.45,15.75,,52.21,,24.67,38.14,,,23.37,280.89,31.44,,62.75
2010-04-12,9.99,,13.4,15.66,43.57,66.0,,27.38,20.73,13.16,80.34,64.0,650.68,55.2,59.28,21.15,,35.44,27.17,43.55,49.5,22.44,15.75,,52.3,,24.83,38.0,,,23.33,279.99,31.7,,62.66
2010-04-13,9.81,,13.5,15.68,43.69,65.88,,27.08,22.0,13.17,84.95,63.2,653.0,55.5,59.38,21.75,,35.46,27.05,43.75,49.09,22.32,15.75,,52.51,,24.48,37.8,,,23.05,279.7,31.68,,61.73
2010-04-14,9.8,,13.68,15.83,44.31,66.5,,26.96,22.3,13.34,85.8,63.2,667.5,56.25,59.17,21.85,,36.63,27.3,44.87,49.4,22.4,14.8,,52.67,,24.27,38.1,,,23.04,281.0,31.85,,62.19
2010-04-15,9.78,,13.65,15.94,44.3,68.11,,27.14,22.3,13.18,85.95,63.1,671.0,56.6,58.61,21.9,,36.03,27.15,44.72,48.93,22.37,15.75,,52.48,,24.13,38.05,,,24.0,281.95,31.85,,62.01
2010-04-16,9.6,,13.45,15.8,44.56,67.1,,26.38,22.51,13.02,83.22,63.1,645.04,55.88,56.88,21.25,,35.4,26.1,43.55,48.44,21.64,15.75,,51.45,,23.33,37.03,,,24.2,274.0,31.5,,61.3
2010-04-19,9.7,,13.32,15.6,44.53,65.91,,26.24,21.79,12.94,83.79,63.1,650.74,56.05,56.99,21.38,,35.46,26.0,42.9,48.43,22.0,15.75,,51.84,,23.32,36.82,,,23.86,272.0,31.9,,61.35
2010-04-20,9.82,,13.58,15.62,45.1,67.36,,26.99,21.74,12.98,85.71,63.1,651.0,57.0,57.71,22.85,,35.82,26.0,43.57,49.17,22.15,15.75,,52.32,,23.98,37.7,,,24.06,284.0,31.7,,31.22
2010-04-21,9.65,,13.55,15.46,45.62,66.94,,26.48,21.42,13.03,82.88,63.5,647.77,55.43,58.15,22.45,,35.29,25.81,44.15,48.65,22.26,15.75,,50.73,,23.92,37.38,,,23.46,283.5,31.65,,31.0
2010-04-22,9.55,,13.67,15.61,45.85,67.79,,26.96,21.0,13.5,83.77,64.0,657.21,54.07,57.75,22.38,,34.69,25.45,44.8,47.87,21.88,,,51.76,,23.98,37.3,,,24.2,282.5,31.8,,31.25
2010-04-23,9.45,,13.71,15.7,47.99,70.4,,26.76,21.36,14.7,84.4,64.0,650.97,53.2,58.53,21.8,,34.5,25.69,44.63,48.64,21.96,,,51.62,,23.68,37.25,,,23.7,282.37,32.0,,31.27
2010-04-26,9.49,,13.7,15.66,46.79,70.13,,26.57,21.6,14.85,86.25,64.0,648.0,53.35,58.02,20.5,,33.92,25.33,44.63,48.59,21.54,,,51.65,,23.87,36.49,,,23.75,284.8,32.09,,31.4
2010-04-27,9.2,,13.02,15.48,45.1,68.01,,25.48,21.1,14.35,82.92,64.0,610.0,51.86,57.0,20.5,,32.55,24.75,43.07,45.72,21.0,,,48.86,,22.83,34.6,,,23.3,265.5,31.2,,30.02
2010-04-28,9.4,,13.22,15.58,46.2,69.35,,25.98,21.9,14.64,84.55,64.0,613.0,51.5,57.32,20.3,,32.43,24.99,43.49,47.0,21.56,,,49.91,,23.23,35.58,,,23.15,266.38,30.35,,30.19
2010-04-29,9.38,,13.5,15.57,46.1,69.74,,25.71,21.0,14.91,86.02,65.0,600.0,53.0,57.84,20.25,,33.0,23.74,43.9,46.9,20.96,,,50.35,,22.46,36.45,,,23.0,264.0,30.78,,29.69
2010-04-30,9.6,,13.21,15.84,46.5,68.64,,24.59,20.9,14.69,86.27,66.5,580.0,49.5,58.32,20.2,,32.49,22.7,43.79,45.04,20.74,,,51.23,,23.81,35.3,,,23.29,261.5,30.8,,28.8
2010-05-03,9.56,,13.0,15.97,47.05,67.18,,24.15,20.0,14.96,85.6,66.5,608.0,52.5,57.61,20.5,,32.15,21.9,43.31,44.75,20.62,15.8,,51.01,,24.0,35.47,,,22.8,255.0,30.5,,28.75
2010-05-04,9.5,,12.35,15.78,46.8,66.85,,23.5,19.38,14.37,83.48,66.5,570.0,51.4,56.07,19.9,,30.67,20.55,42.84,43.5,19.66,15.8,,49.2,,22.5,35.13,,,22.7,246.8,29.52,,28.6
2010-05-05,9.42,,12.43,15.84,46.69,66.2,,24.49,19.99,14.0,83.2,66.5,566.5,52.35,55.63,19.97,,30.25,21.29,41.93,43.37,19.69,15.8,,48.53,,22.66,35.3,,,22.72,247.89,29.54,,28.91
2010-05-06,9.3,,12.39,15.4,46.4,65.77,,24.25,19.5,13.68,82.7,66.5,547.59,50.7,54.85,19.75,,29.5,21.5,40.8,42.55,19.8,15.8,,47.7,,22.2,34.95,,,22.2,250.21,28.7,,28.67
2010-05-07,9.37,,12.0,15.44,46.27,63.22,,24.0,19.15,13.27,81.88,66.5,568.97,50.3,54.41,19.9,,30.21,21.86,40.31,43.11,19.9,15.8,,47.19,,22.67,34.69,,,21.92,251.42,28.6,,29.51
2010-05-10,9.55,,12.58,15.74,46.29,66.2,,24.88,19.88,14.21,84.92,66.5,580.82,50.9,55.55,20.83,,31.1,22.52,41.7,45.03,20.4,15.8,,48.06,,22.87,36.27,,,22.52,256.0,29.5,,29.86
2010-05-11,9.46,,12.15,15.6,46.15,65.89,,24.75,19.55,14.12,85.45,66.5,567.0,48.95,56.16,20.58,,31.0,22.85,41.88,43.9,20.02,15.8,,47.53,,21.9,35.98,,,22.57,252.5,29.9,,30.05
2010-05-12,9.55,,12.5,15.68,45.75,65.3,,24.85,19.88,14.62,85.28,66.5,571.7,49.7,55.82,20.75,,31.06,22.46,42.49,44.67,20.94,15.8,,48.34,,23.08,36.6,,,22.32,259.85,30.4,,29.95
2010-05-13,9.55,,12.54,15.61,45.75,66.42,,25.0,20.0,14.35,85.84,66.5,567.03,49.32,55.9,20.6,,31.4,21.17,43.06,44.7,21.35,15.8,,48.34,,23.37,35.89,,,22.55,258.26,29.6,,29.8
2010-05-14,9.34,,12.6,15.49,45.65,64.48,,24.1,19.43,13.95,85.3,65.2,542.52,48.39,55.77,20.25,,31.1,21.1,42.78,43.5,21.33,15.8,,47.99,,22.83,35.0,,,22.45,250.5,29.5,,29.44
2010-05-17,9.4,,12.2,15.45,45.45,64.65,,24.4,18.9,13.89,87.21,64.8,539.0,46.93,55.53,19.8,,29.7,20.95,43.57,43.5,21.6,15.8,,47.75,,23.5,34.38,,,22.29,248.52,29.45,,28.99
2010-05-18,9.0,,12.19,15.32,45.34,65.15,,23.64,19.07,13.85,85.51,,520.0,46.63,55.55,19.6,,29.29,19.92,43.26,42.8,20.65,15.8,,47.35,,23.0,33.79,,,21.55,240.05,29.45,,28.2
2010-05-19,8.9,,12.05,15.31,44.9,64.79,,23.25,18.85,13.6,85.19,,513.5,46.88,54.1,18.68,,28.65,19.49,43.46,42.21,20.84,15.8,,47.4,,22.5,32.99,,,21.0,244.98,28.9,,28.7
2010-05-20,8.7,,11.81,15.07,43.98,60.66,,22.7,18.7,13.2,83.92,62.2,502.0,45.8,53.54,18.3,,27.79,19.02,42.77,41.5,20.35,15.8,,47.33,,21.74,33.27,,,20.16,234.0,27.99,,27.79
2010-05-21,8.64,,12.29,15.06,44.6,62.6,,22.91,19.98,13.2,84.26,61.22,509.8,47.5,54.27,20.0,,28.32,20.2,43.0,43.9,20.7,15.8,,47.58,,22.43,33.51,,,20.91,235.1,27.55,,28.0
2010-05-24,8.8,,12.4,15.12,44.7,62.69,,22.5,19.2,13.3,85.23,61.2,510.0,49.0,53.5,19.95,,28.28,19.99,41.63,43.79,20.8,15.8,,47.23,,22.35,33.55,,,20.5,237.46,27.1,,28.02
2010-05-25,8.77,,12.4,15.1,44.2,63.8,,22.95,19.31,13.25,84.62,61.0,512.99,46.5,54.02,19.8,,28.8,19.55,42.5,43.0,21.15,15.8,,46.9,,22.13,33.21,,,20.5,235.0,27.09,,28.0
2010-05-26,8.82,,12.7,15.22,44.6,64.45,,23.84,19.36,13.8,85.76,61.3,514.02,47.98,54.74,20.0,,30.05,19.95,43.3,42.12,21.96,16.75,,47.52,,22.7,33.25,,,20.75,245.0,27.5,,29.1
2010-05-27,9.06,,12.9,15.5,44.3,67.19,,23.94,19.9,14.36,87.1,61.4,524.5,49.9,55.9,20.6,,31.3,20.6,44.65,44.2,22.5,16.75,,48.57,,23.11,35.05,,,21.75,246.0,28.5,,29.85
2010-05-28,8.8,,12.78,15.3,44.35,65.94,,23.0,19.35,14.03,86.2,62.35,520.0,49.71,54.62,20.58,,30.68,19.79,43.84,43.0,21.98,16.75,,48.2,,23.34,34.41,,,21.53,243.0,27.98,,28.85
2010-05-31,9.15,,12.86,15.85,44.3,67.55,,23.0,19.39,14.5,94.0,62.6,507.0,50.7,56.92,20.34,,31.02,19.54,46.0,42.65,21.5,16.75,,48.4,,23.33,34.74,,,21.59,238.5,27.99,,28.81
2010-06-01,8.9,,12.84,15.44,43.7,65.0,,22.29,19.45,13.94,87.7,62.0,495.0,50.02,54.36,20.46,,30.01,19.58,44.1,40.9,20.75,16.75,,48.22,,22.79,33.35,,,21.26,234.01,27.4,,27.9
2010-06-02,9.09,,12.75,15.55,43.79,64.1,,22.92,19.55,13.9,88.4,62.35,506.55,49.3,55.65,20.85,,30.25,20.08,43.0,41.1,20.95,16.75,,47.91,,23.0,34.49,,,21.18,237.5,28.0,,28.39
2010-06-03,9.0,,12.84,15.54,43.7,63.17,,23.18,19.33,13.7,89.0,63.0,500.01,50.19,56.17,21.0,,29.82,20.19,43.0,41.1,21.6,16.75,,47.8,,23.27,34.0,,,21.0,239.0,28.0,,27.93
2010-06-04,8.91,,12.6,15.4,43.6,60.48,,22.91,19.37,13.18,87.83,65.0,498.0,49.72,56.48,21.1,,29.0,19.56,43.0,40.65,21.72,16.75,,46.75,,23.1,33.64,,,20.65,235.0,27.5,,27.82
2010-06-07,8.8,,12.6,15.42,43.7,60.03,,22.9,19.25,13.12,85.67,61.0,500.0,47.61,55.8,20.92,,28.02,19.89,42.01,40.73,21.6,16.75,,45.56,,23.0,32.45,,,20.91,234.1,28.0,,27.81
2010-06-08,8.91,,12.47,15.56,43.72,59.27,,22.79,19.24,13.43,84.68,63.0,503.01,48.3,55.89,21.2,,29.54,19.9,42.01,41.34,22.2,16.75,,45.22,,23.23,32.89,,,21.02,237.0,27.8,,28.13
2010-06-09,9.16,,12.41,15.54,43.96,60.5,,23.2,19.28,13.25,85.01,63.0,509.13,49.4,56.05,21.34,,29.75,19.98,42.01,42.19,21.78,16.75,,46.1,,24.0,32.85,,,20.75,239.0,27.2,,28.25
2010-06-10,9.2,,12.42,15.66,44.03,63.52,,23.52,19.4,13.65,88.28,65.0,525.3,52.3,57.15,21.74,,31.85,20.94,42.01,42.38,22.25,16.75,,47.5,,25.0,34.87,,,21.2,249.0,27.99,,28.77
2010-06-11,9.5,,12.72,15.59,44.5,64.45,,23.9,19.45,13.91,88.76,65.0,539.47,53.29,58.3,21.9,,31.99,20.45,42.01,43.75,23.22,16.75,,47.44,,25.17,35.2,,,21.62,258.0,28.1,,28.98
2010-06-14,9.44,,12.54,15.53,44.8,64.6,,24.32,19.57,13.88,88.63,65.0,536.01,54.4,58.5,22.1,,31.56,20.39,42.05,43.16,23.34,16.75,,47.35,,25.49,35.11,,,22.14,260.01,28.3,,29.6
2010-06-15,9.49,,12.88,15.8,44.8,64.12,,24.0,19.75,14.16,88.08,66.0,548.3,54.71,58.72,22.71,,32.04,21.05,41.76,43.5,24.0,16.75,,47.7,,24.93,35.4,,,22.0,266.01,29.1,,30.12
2010-06-16,9.35,,12.72,15.93,44.59,63.63,,24.8,20.38,14.16,88.65,65.0,551.56,55.64,59.07,23.1,,32.47,20.48,40.14,43.59,24.32,16.75,,47.51,,24.76,35.65,,,22.1,272.0,29.22,,30.18
2010-06-17,9.29,,12.69,16.01,45.49,63.61,,24.82,20.36,14.01,88.46,65.0,555.0,54.4,58.97,22.9,,32.4,20.44,39.65,43.76,24.06,16.75,,47.43,,24.47,35.4,,,22.4,263.8,29.0,,30.42
2010-06-18,9.12,,12.82,15.9,44.0,63.58,,25.0,20.64,14.0,88.54,65.0,558.0,52.99,59.15,23.36,,32.57,20.7,39.91,44.1,23.99,16.75,,47.75,,24.71,35.91,,,22.23,270.5,29.0,,30.8
2010-06-21,9.27,,12.91,15.95,44.48,64.27,,24.77,20.45,14.04,85.79,65.0,557.56,52.97,58.83,23.5,,33.46,20.73,38.85,44.4,23.95,16.75,,47.64,,24.87,35.8,,,22.14,266.75,29.0,,30.49
2010-06-22,9.2,,12.75,15.78,44.5,63.5,,24.3,20.31,13.74,85.83,65.0,551.0,51.9,57.79,22.9,,33.15,20.9,37.57,43.5,23.34,16.75,,46.84,,24.73,35.2,,,21.77,266.5,28.65,,30.34
2010-06-23,9.25,,12.7,16.18,44.16,63.7,,24.42,20.5,13.56,84.34,65.0,547.0,52.29,57.62,22.2,,33.08,20.83,38.44,43.0,23.42,16.75,,46.49,,24.67,35.54,,,21.51,271.99,28.85,,30.65
2010-06-24,9.2,,12.53,16.04,44.78,61.9,,24.25,20.55,13.19,84.61,65.0,536.61,51.94,57.88,22.04,,32.36,20.85,38.6,43.7,23.29,16.75,,45.52,,24.83,35.4,,,21.4,263.8,28.7,,30.25
2010-06-25,9.45,,12.74,16.25,44.5,62.5,,24.34,20.4,13.24,83.49,65.0,544.76,52.72,58.22,22.0,,32.44,21.0,38.66,43.29,23.0,,,45.8,,24.9,35.5,,,21.95,263.0,29.15,,30.37
2010-06-28,9.7,,12.5,16.2,44.19,62.47,,24.21,20.49,13.15,84.54,65.3,542.37,52.75,58.15,22.0,,32.38,21.19,38.94,42.11,22.36,,,46.18,,25.59,35.45,,,21.69,263.0,29.05,,30.3
2010-06-29,9.55,,12.2,15.64,44.26,59.15,,23.62,20.68,12.6,81.3,65.3,522.59,50.77,56.76,21.51,,30.8,20.22,37.96,41.02,21.73,,,45.7,,24.58,34.1,,,20.38,250.0,28.35,,29.5
2010-06-30,9.7,,12.09,15.3,44.02,59.01,,23.25,20.32,12.54,81.13,65.3,518.0,49.0,55.9,21.48,,30.7,19.57,37.73,41.34,21.25,,,45.2,,25.04,33.5,,,20.25,252.76,29.1,,28.65
2010-07-01,9.7,,12.16,15.54,44.44,58.55,,22.61,20.2,12.3,81.83,65.0,503.99,50.0,56.11,21.36,,30.05,19.45,37.32,41.6,21.13,,,45.8,,25.2,33.09,,,21.4,253.01,28.0,,28.8
2010-07-02,9.78,,12.11,15.64,44.41,58.53,,23.0,20.0,12.23,83.29,65.0,500.82,49.28,57.08,21.45,,30.2,19.74,37.62,41.61,21.22,,,46.8,,24.73,33.11,,,21.21,251.02,28.0,,28.88
2010-07-05,9.7,,12.3,15.4,44.45,59.3,,23.25,20.0,12.37,83.0,65.0,508.01,49.31,57.2,21.48,,30.35,19.88,37.49,41.65,21.24,,,47.1,,25.0,33.3,,,21.54,251.0,27.85,,28.95
